user_id,group,day,session,question_id,num_1,num_2,num_3,feedback,answer,accuracy,resptime,focus,focustime,anxiety,anxietytime,est_answer,est_answer_proba,est_resptime
25.0,rule,d2,formal,299.0,95.0,24.0,3.0,0.0,0,1.0,5.459568,3.0,2.7907977,2.0,1.8758962,0,0.98272816,4.820411897461788
25.0,rule,d1,formal,133.0,37.0,18.0,4.0,0.0,0,1.0,6.2685947,5.0,3.0730782,4.0,1.7689002,0,0.98523562,5.893224637337487
25.0,rule,d2,formal,233.0,28.0,11.0,8.0,1.0,0,1.0,2.856764,4.0,2.564844,3.0,1.890655,0,0.99537802,4.405630758244663
25.0,rule,d1,formal,238.0,67.0,29.0,7.0,0.0,0,1.0,6.2872763,4.0,3.255619,3.0,3.377342,0,0.98610994,5.572810096140006
25.0,rule,d1,formal,227.0,53.0,24.0,7.0,0.0,0,1.0,4.1946173,4.0,3.255619,3.0,3.377342,0,0.97911569,5.6984602281969785
25.0,rule,d2,formal,87.0,76.0,57.0,7.0,1.0,0,1.0,4.620847,5.0,2.724236,5.0,1.6293843,0,0.98225449,5.405912606215327
25.0,rule,d1,formal,29.0,77.0,38.0,3.0,0.0,1,1.0,5.8867207,6.0,5.9305983,4.0,3.738826,1,0.08274205,5.544566603387989
25.0,rule,d2,formal,203.0,68.0,48.0,4.0,0.0,1,1.0,2.6694272,4.0,2.2303612,3.0,1.3882129,1,0.06743543,4.352113589091445
25.0,rule,d2,formal,124.0,35.0,23.0,3.0,0.0,1,1.0,3.9315388,4.0,2.4705708,4.0,1.410155,1,0.10354023,4.117598622854105
25.0,rule,d2,formal,250.0,54.0,49.0,7.0,0.0,0,1.0,2.8089268,5.0,3.3353298,3.0,1.4445777,0,0.97726926,3.9556427609124905
25.0,rule,d1,formal,120.0,78.0,54.0,4.0,0.0,1,1.0,3.7170863,6.0,3.1097653,5.0,1.6759009,1,0.08425805,5.2368360252782615
25.0,rule,d1,formal,103.0,33.0,11.0,4.0,1.0,0,1.0,3.362334,6.0,3.1097653,5.0,1.6759009,0,0.98575997,5.408524736840414
25.0,rule,d1,formal,298.0,36.0,26.0,6.0,0.0,0,1.0,2.2226458,3.0,3.317976,3.0,2.146708,0,0.98237345,4.193481930090045
25.0,rule,d1,formal,13.0,57.0,11.0,9.0,0.0,0,1.0,4.747356,6.0,5.9305983,4.0,3.738826,0,0.98624861,8.026897958204243
25.0,rule,d2,formal,47.0,53.0,17.0,8.0,0.0,0,1.0,6.449504,6.0,2.692579,5.0,5.314541,0,0.97818736,6.5985309957338405
25.0,rule,d1,formal,20.0,84.0,22.0,8.0,0.0,0,1.0,4.168712,6.0,5.9305983,4.0,3.738826,0,0.9766414,5.538187322749165
25.0,rule,d2,formal,194.0,21.0,19.0,8.0,0.0,0,1.0,2.45504,4.0,2.2303612,3.0,1.3882129,0,0.98446245,3.8214000068692746
25.0,rule,d2,formal,174.0,26.0,18.0,5.0,1.0,0,1.0,1.9002359,4.0,2.235553,4.0,2.58494,0,0.98483968,4.07554351114238
25.0,rule,d1,formal,55.0,58.0,14.0,6.0,0.0,1,0.0,8.1995735,6.0,3.9910233,7.0,1.5724158,0,0.98962189,5.294897357550768
25.0,rule,d1,formal,257.0,37.0,29.0,5.0,0.0,0,1.0,7.515099,3.0,4.715674,3.0,5.522695,0,0.98418087,4.109954615075287
25.0,rule,d1,formal,118.0,44.0,23.0,4.0,0.0,0,1.0,4.280342,6.0,3.1097653,5.0,1.6759009,0,0.98477487,4.916147909587838
25.0,rule,d2,formal,244.0,97.0,46.0,7.0,1.0,0,1.0,7.2887983,5.0,3.3353298,3.0,1.4445777,0,0.99816418,5.05010048129556
25.0,rule,d1,formal,264.0,88.0,58.0,3.0,0.0,1,1.0,2.6771991,3.0,4.715674,3.0,5.522695,1,0.07878151,5.322654437650679
25.0,rule,d1,formal,253.0,66.0,26.0,5.0,0.0,1,1.0,2.399078,3.0,4.715674,3.0,5.522695,1,0.08369336,3.826926336411068
25.0,rule,d2,formal,21.0,38.0,16.0,5.0,0.0,0,1.0,3.2585862,5.0,6.748765,5.0,1.461657,0,0.97767356,4.8670984981488985
