loss,accuracy,val_loss,val_accuracy
0.27942830324172974,0.8945363163948059,0.3464289903640747,0.8682597875595093
0.22691507637500763,0.9167177081108093,0.18492449820041656,0.9307597875595093
0.2135816067457199,0.9225012063980103,0.2689061164855957,0.8927696347236633
0.19954505562782288,0.9313465356826782,0.1866719275712967,0.9307597875595093
0.14867949485778809,0.950057864189148,0.21391268074512482,0.9227941036224365
0.15735380351543427,0.9499897956848145,0.14437125623226166,0.9442402124404907
0.15955455601215363,0.946519672870636,0.1204790249466896,0.9522058963775635
0.12380469590425491,0.9595155715942383,0.08422961831092834,0.9730392098426819
0.11942838877439499,0.9637340903282166,0.1453290730714798,0.9564951062202454
0.12318716198205948,0.9625774025917053,0.13873152434825897,0.9552696347236633
0.08549599349498749,0.9762536287307739,0.582561731338501,0.8161764740943909
0.1347917914390564,0.9589712023735046,0.08065736293792725,0.970588207244873
0.08314140141010284,0.9755052328109741,0.2005612552165985,0.9307597875595093
0.052494172006845474,0.9861196279525757,0.07443493604660034,0.9718137383460999
0.10270664840936661,0.9693815112113953,0.04308227822184563,0.9895833134651184
0.0892602875828743,0.9730557203292847,0.10605093836784363,0.966911792755127
0.04125736653804779,0.9891814589500427,0.106719009578228,0.9589460492134094
0.08412888646125793,0.9757093191146851,0.038005053997039795,0.9883578419685364
0.09849666059017181,0.9716948866844177,0.05985502153635025,0.9828431606292725
0.046324845403432846,0.9874804615974426,0.05214414745569229,0.9852941036224365
0.0665896013379097,0.9819010496139526,0.05579115450382233,0.9840686321258545
0.020110243931412697,0.9961216449737549,0.02801189385354519,0.9920343160629272
0.09965384751558304,0.9721711874008179,0.0322396345436573,0.9895833134651184
0.07156307250261307,0.9809485077857971,0.27754485607147217,0.9123774766921997
0.03895120322704315,0.9890453815460205,0.024815423414111137,0.9920343160629272
0.07049483060836792,0.9799959063529968,0.051192913204431534,0.9846813678741455
0.0486438125371933,0.9880927801132202,0.2676682472229004,0.9227941036224365
0.044529762119054794,0.9878886938095093,0.024334685876965523,0.9932597875595093
0.05113248899579048,0.9878886938095093,0.5010058879852295,0.8633578419685364
0.05820756405591965,0.9823093414306641,0.044234875589609146,0.9871323704719543
0.04677397012710571,0.9868680834770203,0.34605759382247925,0.90625
0.04090530052781105,0.9902020692825317,0.02686467207968235,0.9914215803146362
0.050959665328264236,0.985711395740509,0.0329609215259552,0.9901960492134094
0.051949746906757355,0.989113450050354,0.06478970497846603,0.9810048937797546
0.03030366264283657,0.9909505248069763,0.024139869958162308,0.9938725233078003
0.043801382184028625,0.9884330034255981,0.03790954127907753,0.9883578419685364
0.03975668549537659,0.9895216822624207,0.05501030385494232,0.9791666865348816
0.03612228482961655,0.9907464385032654,0.29866155982017517,0.9227941036224365
0.03273618593811989,0.9906103014945984,0.033365026116371155,0.9938725233078003
0.03344500809907913,0.9915629029273987,0.07096277177333832,0.9785539507865906
0.04465682804584503,0.986936092376709,0.09254583716392517,0.9773284196853638
0.026751836761832237,0.9933319687843323,0.4279806911945343,0.9037989974021912
0.028911571949720383,0.9920392036437988,0.0200369693338871,0.9963235259056091
0.04526325687766075,0.9887051582336426,0.08222629874944687,0.9773284196853638
0.023089509457349777,0.9936721920967102,0.026786981150507927,0.9950980544090271
0.03115498647093773,0.9916989803314209,0.027736470103263855,0.9932597875595093
0.03766094148159027,0.9891814589500427,0.04409589618444443,0.9889705777168274
0.016960732638835907,0.9957134127616882,0.03294568136334419,0.9901960492134094
0.022493204101920128,0.9938762784004211,0.07549569755792618,0.9828431606292725
0.04788484424352646,0.9873443841934204,0.06646031141281128,0.9865196347236633
0.039136871695518494,0.9899979829788208,0.04485276713967323,0.9889705777168274
0.030397659167647362,0.9918350577354431,0.03640421852469444,0.9908088445663452
0.009010950103402138,0.9980267882347107,0.021065769717097282,0.9957107901573181
0.05052804946899414,0.9865959286689758,0.0326509065926075,0.9908088445663452
0.010947754606604576,0.997958779335022,0.0633603110909462,0.9828431606292725
0.029085660353302956,0.9914948344230652,0.025451401248574257,0.9938725233078003
0.0016135023906826973,0.9999319314956665,0.022401701658964157,0.9950980544090271
0.0007878255564719439,1.0,0.017810285091400146,0.9969362616539001
0.07185696810483932,0.9805402755737305,0.055790018290281296,0.9846813678741455
0.01746094413101673,0.995577335357666,0.11211765557527542,0.9730392098426819
0.020385945215821266,0.9950330257415771,0.020334187895059586,0.9969362616539001
0.033357638865709305,0.9926515817642212,0.12684433162212372,0.9638480544090271
0.024948470294475555,0.9936721920967102,0.02072242647409439,0.9969362616539001
0.034403201192617416,0.9906103014945984,0.04762683063745499,0.9865196347236633
0.015349282883107662,0.995577335357666,0.04810493439435959,0.9901960492134094
0.02045978233218193,0.9944206476211548,0.041266582906246185,0.9889705777168274
0.030550381168723106,0.9917670488357544,0.021401597186923027,0.9969362616539001
0.0018936175620183349,0.9997278451919556,0.01737571507692337,0.9975489974021912
